style,image,crop,deviation,fallback_crop,fallback_full
Bikini top,0776237021.jpg,1,0.043702368197670004,false,false
Bikini top,0776237021.jpg,2,0.1329796123030076,false,false
Bikini top,0776237021.jpg,3,0.02675330721619532,false,false
Bikini top,0776237021.jpg,4,0.2972702597583591,false,false
Bikini top,0776237021.jpg,5,0.25051461560927546,false,false
Bikini top,0776237021.jpg,6,0.18146380590688704,false,false
Bikini top,0776237021.jpg,7,0.15120784090249695,false,false
Bikini top,0833500001.jpg,0,0.5401752360342272,false,false
Bikini top,0833500001.jpg,1,0.4590544420675615,false,false
Bikini top,0833500001.jpg,2,0.2889301208506127,false,false
Bikini top,0833500001.jpg,3,0.4102896502462846,false,false
Bikini top,0833500001.jpg,4,0.34328821534624776,false,false
Bikini top,0833500001.jpg,5,0.4783362663651447,false,false
Bikini top,0833500001.jpg,6,0.517231980615851,false,false
Bikini top,0833500001.jpg,7,0.37195984305785595,false,false
Bikini top,0736581001.jpg,0,0.024616446456786945,false,false
Bikini top,0736581001.jpg,1,0.05556125325403817,false,false
Bikini top,0736581001.jpg,2,0.050651056490285944,false,false
Bikini top,0736581001.jpg,3,0.03499214919744266,false,false
Bikini top,0736581001.jpg,4,0.0776212276987524,false,false
Bikini top,0736581001.jpg,5,0.03790697729388441,false,false
Bikini top,0736581001.jpg,6,0.05712254317497552,false,false
Bikini top,0736581001.jpg,7,0.06552500497838898,false,false
Bikini top,0687034009.jpg,0,0.030594083316693665,false,false
Bikini top,0687034009.jpg,1,0.03190095018021811,false,false
Bikini top,0687034009.jpg,2,0.06470593020321215,false,false
Bikini top,0687034009.jpg,3,0.055385933117617206,false,false
Bikini top,0687034009.jpg,4,0.10858496075268904,false,false
Bikini top,0687034009.jpg,5,0.1125912825520281,false,false
Bikini top,0687034009.jpg,6,0.03843990525282272,false,false
Bikini top,0687034009.jpg,7,0.08558854322563228,false,false
Bikini top,0510314002.jpg,0,43.74045085584106,false,false
Bikini top,0510314002.jpg,1,50.32379941692856,false,false
Bikini top,0510314002.jpg,2,35.1435332621587,false,false
Bikini top,0510314002.jpg,3,0.05082867417919052,false,false
Bikini top,0510314002.jpg,4,0.04401160706431945,false,false
Bikini top,0510314002.jpg,5,0.04803503240223837,false,false
Bikini top,0510314002.jpg,6,0.029831430663597294,false,false
Bikini top,0510314002.jpg,7,0.005779812804901553,false,false
Bikini top,0717538003.jpg,0,0.22047082168210033,false,false
Bikini top,0717538003.jpg,1,0.32522912605578314,false,false
Bikini top,0717538003.jpg,2,0.2747650331978923,false,false
Bikini top,0717538003.jpg,3,0.22137489314411368,false,false
Bikini top,0717538003.jpg,4,0.327364255780148,false,false
Bikini top,0717538003.jpg,5,0.15723858665305487,false,false
Bikini top,0717538003.jpg,6,0.22652151927290473,false,false
Bikini top,0717538003.jpg,7,0.32854029313271405,false,false
Bikini top,0497247003.jpg,0,1.5815318939312277,false,false
Bikini top,0497247003.jpg,1,0.12049399633133039,false,false
Bikini top,0497247003.jpg,2,3.82873418759487,false,false
Bikini top,0497247003.jpg,3,28.931444507317163,true,false
Bikini top,0497247003.jpg,4,3.4171334842059884,false,false
Bikini top,0497247003.jpg,5,3.7092007372959186,false,false
Bikini top,0497247003.jpg,6,28.928152325552677,true,false
Bikini top,0497247003.jpg,7,28.87906467371903,true,false
